name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
lisbon,2018-11-18 12:00:00,14.1,14.1,13.7,97.38,0.042,100,rain,0,0,,5.1,126.0,1000.4,90.7,11.6,153.0,0.6,2.0,,"Rain, Overcast",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-18 13:00:00,14.7,14.7,13.5,92.83,0.094,100,rain,0,0,,5.4,275.0,999.9,56.3,10.0,79.0,0.3,1.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-18 14:00:00,15.0,15.0,13.7,91.8,0.208,100,rain,0,0,,10.6,332.0,999.6,89.2,10.0,112.0,0.4,1.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-18 15:00:00,14.1,14.1,13.3,94.62,4.007,100,rain,0,0,,8.2,355.0,999.6,90.7,11.6,119.0,0.4,1.0,,"Rain, Overcast",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-18 16:00:00,14.5,14.5,13.5,94.04,0.658,100,rain,0,0,,7.4,349.0,999.8,89.2,10.0,53.0,0.2,1.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-18 17:00:00,13.7,13.7,13.1,96.3,0.193,100,rain,0,0,,4.5,338.0,1000.1,37.3,10.0,21.0,0.1,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-18 18:00:00,13.7,13.7,13.2,97.27,0.0,0,,0,0,,5.5,325.0,1000.3,89.2,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-18 19:00:00,13.7,13.7,13.1,96.42,0.0,0,,0,0,,4.8,351.0,1000.6,31.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-18 20:00:00,13.6,13.6,12.8,95.16,0.0,0,,0,0,,6.4,308.0,1000.7,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-18 21:00:00,13.5,13.5,12.9,96.3,0.0,0,,0,0,,4.5,321.0,1001.2,35.7,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-18 22:00:00,13.1,13.1,12.8,97.82,0.0,0,,0,0,,5.9,278.0,1001.3,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-18 23:00:00,13.1,13.1,12.6,96.72,0.0,0,,0,0,,6.2,289.0,1001.3,46.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 00:00:00,12.7,12.7,12.3,97.32,0.0,0,,0,0,,6.3,304.0,1001.2,35.7,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 01:00:00,13.0,13.0,12.3,95.14,0.0,0,,0,0,,2.4,290.0,1001.1,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 02:00:00,12.7,12.7,12.1,96.39,0.0,0,,0,0,,4.5,237.0,1001.1,30.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 03:00:00,13.0,13.0,12.1,94.31,0.0,0,,0,0,,0.6,360.0,1001.5,35.7,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 04:00:00,13.1,13.1,12.5,95.96,0.0,0,,0,0,,3.3,358.0,1001.4,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 05:00:00,13.1,13.1,12.6,96.98,0.0,0,,0,0,,3.6,65.0,1001.8,46.9,6.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 06:00:00,13.0,13.0,12.6,96.98,0.001,100,rain,0,0,,4.5,65.0,1002.0,84.4,7.4,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 07:00:00,12.9,12.9,12.3,95.91,0.0,0,,0,0,,3.6,62.0,1002.4,78.6,7.5,4.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 08:00:00,12.9,12.9,12.6,97.54,0.005,100,rain,0,0,,5.0,80.0,1003.0,77.8,5.8,25.0,0.1,0.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 09:00:00,13.6,13.6,13.2,97.97,0.0,0,,0,0,,3.7,351.0,1003.6,90.3,8.7,112.0,0.4,1.0,,Overcast,cloudy,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 10:00:00,14.5,14.5,13.3,92.2,0.0,0,,0,0,,7.2,73.0,1004.0,49.2,9.0,299.0,1.1,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 11:00:00,14.6,14.6,12.6,88.18,0.0,0,,0,0,,7.2,68.0,1004.4,50.0,9.8,398.0,1.4,4.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 12:00:00,16.4,16.4,13.5,83.32,0.056,100,rain,0,0,,3.7,43.0,1003.8,77.0,9.2,558.0,2.0,6.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 13:00:00,17.9,17.9,12.8,72.05,0.0,0,,0,0,,5.9,60.0,1003.1,28.0,10.0,525.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 14:00:00,16.6,16.6,11.6,72.08,0.0,0,,0,0,,8.5,114.0,1002.9,46.2,10.0,503.0,1.8,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 15:00:00,16.7,16.7,12.2,75.12,0.0,0,,0,0,,7.2,177.0,1002.7,50.4,11.7,379.0,1.4,4.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 16:00:00,16.5,16.5,12.1,75.21,0.0,0,,0,0,,9.4,203.0,1002.8,28.0,10.0,243.0,0.9,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 17:00:00,15.6,15.6,11.7,77.49,0.0,0,,0,0,,9.4,180.0,1003.0,28.0,10.0,78.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 18:00:00,14.6,14.6,12.2,85.69,0.0,0,,0,0,,6.9,242.0,1003.6,29.5,10.8,9.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-19 19:00:00,14.1,14.1,12.2,88.71,0.0,0,,0,0,,3.3,63.9,1003.9,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 20:00:00,13.5,13.5,12.1,91.15,0.0,0,,0,0,,6.7,340.0,1004.1,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 21:00:00,13.1,13.1,12.3,94.67,0.0,0,,0,0,,3.6,302.0,1004.3,24.7,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 22:00:00,13.1,13.1,12.1,93.57,0.0,0,,0,0,,5.7,269.0,1004.4,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-19 23:00:00,13.0,13.0,12.1,94.18,0.0,0,,0,0,,8.3,266.0,1004.4,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 00:00:00,12.6,12.6,11.6,93.87,0.0,0,,0,0,,7.4,268.0,1004.3,23.2,10.3,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 01:00:00,12.6,12.6,11.8,95.14,0.0,0,,0,0,,7.4,237.0,1004.0,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 02:00:00,13.1,13.1,12.3,94.53,0.0,0,,0,0,,13.1,264.0,1004.1,46.9,9.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 03:00:00,13.2,13.2,12.3,94.16,0.382,100,rain,0,0,,11.5,303.0,1004.0,37.3,10.3,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 04:00:00,12.7,12.7,11.1,90.03,0.0,0,,0,0,,10.7,306.0,1004.1,37.3,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 05:00:00,12.1,12.1,10.3,88.36,0.0,0,,0,0,,9.1,296.0,1004.5,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 06:00:00,12.2,12.2,10.3,87.82,0.0,0,,0,0,,9.4,258.0,1004.5,48.4,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 07:00:00,12.6,12.6,10.3,85.86,0.0,0,,0,0,,13.0,262.0,1004.6,28.7,10.0,3.7,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 08:00:00,12.2,12.2,9.8,85.39,0.0,0,,0,0,,11.9,233.0,1005.1,47.0,10.0,25.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 09:00:00,14.2,14.2,10.1,76.41,0.003,100,rain,0,0,,13.6,248.0,1005.4,65.7,13.1,103.0,0.4,1.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 10:00:00,15.9,15.9,10.7,71.15,0.0,0,,0,0,,21.0,261.0,1005.5,49.2,10.0,182.0,0.7,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 11:00:00,15.6,15.6,11.8,78.16,0.094,100,rain,0,0,,23.5,256.0,1006.2,81.6,10.0,375.0,1.4,4.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 12:00:00,16.5,16.5,11.4,71.62,0.016,100,rain,0,0,,21.3,261.0,1005.9,89.4,7.7,403.0,1.5,4.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 13:00:00,16.1,16.1,10.9,71.1,0.75,100,rain,0,0,,27.0,270.0,1005.6,78.6,10.0,346.0,1.2,3.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 14:00:00,16.4,16.4,11.3,71.55,0.005,100,rain,0,0,,21.6,274.0,1005.7,81.6,10.0,300.0,1.1,3.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 15:00:00,15.7,15.7,9.6,67.27,0.001,100,rain,0,0,,25.2,253.0,1006.1,80.5,19.4,217.0,0.8,2.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 16:00:00,15.6,15.6,10.1,69.63,0.0,0,,0,0,40.7,21.9,271.0,1006.3,28.7,10.0,164.0,0.6,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-20 17:00:00,14.7,14.7,10.1,74.11,0.0,0,,0,0,,18.2,275.0,1006.6,28.0,10.0,13.9,0.1,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 18:00:00,13.7,13.7,10.6,81.66,0.0,0,,0,0,,14.9,261.0,1007.2,29.5,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 19:00:00,14.1,14.1,11.5,84.31,0.0,0,,0,0,,14.6,255.0,1007.6,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 20:00:00,13.0,13.0,11.5,90.41,0.614,100,rain,0,0,,15.8,257.0,1008.2,56.3,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 21:00:00,13.1,13.1,11.5,89.64,0.0,0,,0,0,,11.8,278.0,1008.9,60.9,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 22:00:00,12.2,12.2,10.7,90.95,0.564,100,rain,0,0,,14.4,237.0,1009.1,27.9,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-20 23:00:00,12.1,12.1,9.6,84.98,0.005,100,rain,0,0,,14.6,259.0,1009.4,27.9,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 00:00:00,12.0,12.0,10.1,87.85,0.01,100,rain,0,0,,13.4,235.0,1009.6,37.3,11.6,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 01:00:00,12.2,12.2,10.6,90.16,0.0,0,,0,0,,11.6,232.0,1009.3,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 02:00:00,12.1,12.1,10.6,90.54,0.0,0,,0,0,,10.8,235.0,1009.4,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 03:00:00,12.1,12.1,10.5,89.46,0.0,0,,0,0,,10.1,240.0,1009.3,35.7,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 04:00:00,12.1,12.1,10.3,88.51,0.0,0,,0,0,,8.4,229.0,1009.2,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 05:00:00,12.1,12.1,9.6,84.38,0.0,0,,0,0,,8.4,249.0,1009.4,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 06:00:00,11.6,11.6,9.0,84.23,0.011,100,rain,0,0,,11.3,246.0,1009.6,24.7,11.6,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 07:00:00,11.5,11.5,9.3,86.16,0.0,0,,0,0,,10.4,249.0,1010.0,28.0,10.0,2.8,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 08:00:00,11.6,11.6,9.1,84.28,0.0,0,,0,0,,12.2,237.0,1010.5,28.0,10.0,26.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 09:00:00,13.1,13.1,9.5,78.71,0.002,100,rain,0,0,,7.6,256.0,1011.3,47.7,23.7,142.0,0.5,1.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 10:00:00,16.3,16.3,9.1,62.26,0.0,0,,0,0,,17.5,236.0,1011.6,28.7,10.0,232.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 11:00:00,12.8,12.8,9.7,81.55,0.656,100,rain,0,0,,18.1,235.0,1012.4,31.8,10.0,416.0,1.5,4.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 12:00:00,17.3,17.3,10.5,64.43,0.022,100,rain,0,0,,18.0,249.0,1011.9,76.6,25.9,379.0,1.4,4.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 13:00:00,17.0,17.0,9.2,60.4,0.0,0,,0,0,,22.0,242.0,1011.6,28.0,10.0,477.0,1.7,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 14:00:00,16.1,16.1,8.5,60.54,0.0,0,,0,0,,26.9,249.0,1011.6,31.0,10.0,455.0,1.6,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 15:00:00,15.2,15.2,9.1,67.0,0.0,0,,0,0,,25.0,249.0,1011.6,58.0,26.9,286.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 16:00:00,14.7,14.7,9.4,70.88,0.0,0,,0,0,,21.7,237.0,1011.8,31.8,10.0,55.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 17:00:00,14.1,14.1,9.5,73.46,0.0,0,,0,0,,15.6,240.0,1012.1,46.2,10.0,61.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 18:00:00,13.1,13.1,8.9,75.82,0.054,100,rain,0,0,,8.6,237.0,1012.8,82.9,11.6,5.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-21 19:00:00,12.0,12.0,9.5,84.54,0.406,100,rain,0,0,,3.1,224.0,1013.1,46.9,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 20:00:00,12.0,12.0,10.2,88.92,0.663,100,rain,0,0,,8.1,217.0,1013.5,31.0,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 21:00:00,12.6,12.6,8.8,77.59,0.0,0,,0,0,,17.4,215.0,1013.6,50.0,10.8,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 22:00:00,12.6,12.6,9.1,79.29,0.0,0,,0,0,,10.5,204.0,1013.7,46.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-21 23:00:00,11.7,11.7,9.7,88.05,0.282,100,rain,0,0,,10.8,213.0,1013.7,27.9,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 00:00:00,11.1,11.1,9.3,88.29,0.008,100,rain,0,0,,8.2,188.0,1013.8,29.5,11.6,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 01:00:00,11.6,11.6,9.8,88.88,0.0,0,,0,0,,7.6,220.0,1013.4,31.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 02:00:00,11.6,11.6,10.2,91.58,0.0,0,,0,0,,4.4,77.0,1013.2,50.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 03:00:00,12.0,12.0,10.4,89.97,0.199,100,rain,0,0,,1.7,319.0,1013.1,32.6,11.6,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 04:00:00,11.1,11.1,10.3,94.78,0.95,100,rain,0,0,,5.2,249.0,1013.1,50.0,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 05:00:00,11.5,11.5,10.4,93.19,0.48,100,rain,0,0,,9.3,255.0,1013.1,27.5,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 06:00:00,10.6,10.6,9.6,93.27,0.005,100,rain,0,0,,4.2,100.0,1013.2,31.0,11.6,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 07:00:00,10.9,10.9,9.8,92.5,0.0,0,,0,0,,4.5,90.0,1013.3,31.0,10.0,0.9,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 08:00:00,11.4,11.4,10.5,94.03,0.0,0,,0,0,,3.2,69.0,1013.6,27.9,10.0,8.0,0.0,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 09:00:00,12.0,12.0,11.3,95.16,0.0,0,,0,0,,4.0,6.0,1013.8,86.5,20.7,35.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 10:00:00,13.3,13.3,11.5,88.59,0.0,0,,0,0,,5.5,80.0,1014.2,46.9,10.0,144.0,0.5,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 11:00:00,13.5,13.5,12.3,92.03,2.819,100,rain,0,0,,4.8,160.0,1014.4,46.9,10.0,251.0,0.9,3.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 12:00:00,13.6,13.6,12.5,92.86,3.76,100,rain,0,0,,7.1,250.0,1013.7,86.6,19.8,304.0,1.1,3.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 13:00:00,14.2,14.2,11.2,82.44,0.0,0,,0,0,,11.1,212.0,1013.2,31.0,10.0,474.0,1.7,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 14:00:00,15.6,15.6,9.6,67.3,0.0,0,,0,0,,9.0,200.0,1012.5,31.0,10.0,198.0,0.7,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 15:00:00,15.5,15.5,9.1,65.88,0.0,0,,0,0,,10.7,218.0,1012.7,86.4,25.0,274.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 16:00:00,15.0,15.0,10.1,72.18,0.0,0,,0,0,,11.6,225.0,1012.7,31.0,10.0,167.0,0.6,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 17:00:00,13.1,13.1,10.5,83.95,0.718,100,rain,0,0,,5.0,161.0,1012.7,31.0,10.0,42.0,0.2,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 18:00:00,12.6,12.6,9.0,78.65,0.0,0,,0,0,,6.9,242.0,1013.2,35.7,11.6,5.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisbon,2018-11-22 19:00:00,12.1,12.1,9.5,83.91,0.0,0,,0,0,,5.9,252.0,1013.5,31.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 20:00:00,12.0,12.0,9.8,86.53,0.0,0,,0,0,,5.7,207.0,1013.7,31.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 21:00:00,11.9,11.9,9.8,87.03,0.0,0,,0,0,,5.1,276.0,1013.9,31.0,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 22:00:00,11.9,11.9,8.7,80.46,0.0,0,,0,0,,4.6,255.0,1013.9,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisbon,2018-11-22 23:00:00,11.0,11.0,9.1,88.05,0.0,0,,0,0,,5.4,254.0,1014.1,27.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
